Date,Censed by,Project,Place,Type,Site_ID,State,Initial_Ho,Final_Hour,Transect_T,Latitude,Longitude,Males,Females,NA,Juveniles,Veg_Male,Veg_Female,Veg_Juv,Veg_NA,Tarentola,Snake,Total Male,Total Fema,Total Juve,Total NA,Comments,Weather_Co,Temperatur,Relativ_Hu,Wind_Speed,Population,Polygon ar,Polygon _1,Corine Urb,Edificat %,Index Urb,Size_dot,3P 250 200,Distance,Inv_state,Classifica
25/06/2022,Balma,Urban,Sant_Rafael,,Church_Wall,Snake,10:56,,Point Count,38.960338100000001,1.401658067000000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0",,Sunny,,,,"2505","12811","12811",52.815.533.979.999.900,13.891.585.760.000.000,0.462500000000000,"2",2020.083499999999958,9079.755941895749856,Invaded,Invaded_Urban
08/07/2022,Jordi,Urban,Sant_Rafael,,Park_2,Snake,9:15,,Point Count,38.961018170000003,1.401919571000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"2505","12811","12811",40.242.718.449.999.900,"0.000000000000000",0.537500000000000,"2",2020.347780000000057,8871.520646108889196,Invaded,Invaded_Urban
25/06/2022,Balma,Urban,Sant_Rafael,,Park_2,Snake,10:36,,Point Count,38.961018170000003,1.401919571000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"2505","12811","12811",40.242.718.449.999.900,"0.000000000000000",0.537500000000000,"2",2020.347780000000057,8871.520646108889196,Invaded,Invaded_Urban
18/06/2022,Balma,PeriUrban,Ses_Paises,,Mur_Ext_1,Snake,12:17,12:20:00.000,Point Count,38.970055600000002,1.344876867000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"1508","1518407","1511248","0.000000000000000","0.000000000000000",0.137500000000000,"2",2023.263670000000047,12972.472324019881853,NonInvaded,NonInvaded_PeriUrban
19/07/2022,Jordi,PeriUrban,Ses_Paises,,Mur_Ext_1,Snake,10:05,,Point Count,38.970055600000002,1.344876867000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"1508","1518407","1511248","0.000000000000000","0.000000000000000",0.137500000000000,"2",2023.263670000000047,12972.472324019881853,NonInvaded,NonInvaded_PeriUrban
18/06/2022,Balma,PeriUrban,Ses_Paises,,Mur_Ext_4,Snake,11:12,11:15:00.000,Point Count,38.977616810000001,1.337903317000000,"0","0","0","0","0","0","0","0","0","2","0","0","0","0",2 mudes serp,Sunny,,,,"1508","1518407","1511248","0.000000000000000","0.000000000000000",0.000000000000000,"2",2019.788700000000063,13432.787596714020765,Invaded,Invaded_PeriUrban
19/07/2022,Jordi,PeriUrban,Ses_Paises,,Mur_Ext_4,Snake,9:22,,Point Count,38.977616810000001,1.337903317000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"1508","1518407","1511248","0.000000000000000","0.000000000000000",0.000000000000000,"2",2019.788700000000063,13432.787596714020765,Invaded,Invaded_PeriUrban
18/06/2022,Balma,Urban,Ses_Paises,,Church_Park,Snake,12:47,12:50:00.000,Point Count,38.971737580000003,1.332030611000000,"2","0","0","0","0","0","0","0","0","0","2","0","0","0",,,,,,"1508","19632","19632",100.000.000.000.000.000,81.342.233.010.000.000,1.000000000000000,"4",2023.265750000000025,14099.912753634391265,NonInvaded,NonInvaded_Urban
19/07/2022,Jordi,Urban,Ses_Paises,,Church_Park,Snake,10:20,,Point Count,38.971737580000003,1.332030611000000,"0","0","1","0","0","0","0","0","0","0","0","0","0","1",,Sunny,,,,"1508","19632","19632",100.000.000.000.000.000,81.342.233.010.000.000,1.000000000000000,"3",2023.265750000000025,14099.912753634391265,NonInvaded,NonInvaded_Urban
18/06/2022,Balma,Urban,Ses_Paises,,Park,Snake,11:24,11:27:00.000,Point Count,38.975269939999997,1.322818040000000,"1","0","2","0","0","0","0","0","0","0","1","0","0","2",,Sunny,,,,"1508","19632","19632",100.000.000.000.000.000,"0.000000000000000",1.000000000000000,"5",2023.445919999999887,14707.348714458730683,NonInvaded,NonInvaded_Urban
19/07/2022,Jordi,Urban,Ses_Paises,,Park,Snake,10:32,,Point Count,38.975269939999997,1.322818040000000,"0","0","1","0","0","0","0","0","0","0","0","0","0","1",,Sunny,,,,"1508","19632","19632",100.000.000.000.000.000,"0.000000000000000",1.000000000000000,"3",2023.445919999999887,14707.348714458730683,NonInvaded,NonInvaded_Urban
19/07/2022,Jordi,Urban,Ses_Paises,,Park_2,Snake,10:16,,Point Count,38.971580320000001,1.331597536000000,"1","0","0","0","0","0","0","0","0","0","1","0","0","0",,Sunny,,,,"1508","19632","19632",100.000.000.000.000.000,48.454.692.559.999.900,1.000000000000000,"3",2023.265750000000025,14099.912753634391265,NonInvaded,NonInvaded_Urban
18/06/2022,Balma,Urban,Ses_Paises,,Park_2,Snake,11:40,11:43:00.000,Point Count,38.971580320000001,1.331597536000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"1508","19632","19632",100.000.000.000.000.000,48.454.692.559.999.900,1.000000000000000,"2",2023.265750000000025,14099.912753634391265,NonInvaded,NonInvaded_Urban
18/06/2022,Balma,Urban,Ses_Paises,,Wall,Snake,12:33,12:36:00.000,Point Count,38.971444360000000,1.331606800000000,"1","0","0","0","1","1","0","0","0","0","2","1","0","0",,Sunny,,,,"1508","19632","19632",100.000.000.000.000.000,63.826.860.840.000.000,1.000000000000000,"5",2023.265750000000025,14099.912753634391265,NonInvaded,NonInvaded_Urban
19/07/2022,Jordi,Urban,Ses_Paises,,Wall,Snake,10:12,,Point Count,38.971444360000000,1.331606800000000,"0","2","1","0","0","0","0","0","0","0","0","2","0","1",,Sunny,,,,"1508","19632","19632",100.000.000.000.000.000,63.826.860.840.000.000,1.000000000000000,"5",2023.265750000000025,14099.912753634391265,NonInvaded,NonInvaded_Urban
05/07/2022,Jordi,PeriUrban,Eivissa,,Mur_Ext_4,Snake,9:55,,Point Count,38.910530209999997,1.418745514000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"50643","391894","391894","0.000000000000000","0.000000000000000",0.375000000000000,"2",2019.633059999999887,12333.146532121654673,Invaded,Invaded_PeriUrban
06/07/2022,Jordi,PeriUrban,Eivissa,,Mur_Ext_4,Snake,9:45,,Point Count,38.910530209999997,1.418745514000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"50643","391894","391894","0.000000000000000","0.000000000000000",0.375000000000000,"2",2019.633059999999887,12333.146532121654673,Invaded,Invaded_PeriUrban
19/06/2022,Balma,PeriUrban,Sant_Jordi,,Mur_Ext_1,Snake,11:48,,,38.912339469999999,1.375603893000000,"0","0","0","0","0","0","0","1","0","0","0","0","0","1",,Sunny,,,,"10729","685618","685618","0.000000000000000","0.000000000000000",0.000000000000000,"3",2022.418820000000096,14374.625591888789131,NonInvaded,NonInvaded_PeriUrban
05/07/2022,Jordi,PeriUrban,Sant_Jordi,,Mur_Ext_1,Snake,8:56,,Point Count,38.912339469999999,1.375603893000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny_Clowdy,,,,"10729","685618","685618","0.000000000000000","0.000000000000000",0.000000000000000,"2",2022.418820000000096,14374.625591888789131,NonInvaded,NonInvaded_PeriUrban
19/06/2022,Balma,PeriUrban,Sant_Jordi,,Mur_Ext_2,Snake,11:26,,,38.906158410000003,1.378317207000000,"0","0","1","0","0","0","0","0","0","0","0","0","0","1",,Sunny,,,,"10729","685618","685618","0.000000000000000","0.000000000000000",0.000000000000000,"3",2022.301639999999907,14576.948181490204661,NonInvaded,NonInvaded_PeriUrban
28/06/2022,Jordi,PeriUrban,Sant_Jordi,,Mur_Ext_2,Snake,9:50,,Point Count,38.906158410000003,1.378317207000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"10729","685618","685618","0.000000000000000","0.000000000000000",0.000000000000000,"2",2022.301639999999907,14576.948181490204661,NonInvaded,NonInvaded_PeriUrban
05/07/2022,Jordi,PeriUrban,Sant_Jordi,,Mur_Ext_2,Snake,9:09,,Point Count,38.906158410000003,1.378317207000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"10729","685618","685618","0.000000000000000","0.000000000000000",0.000000000000000,"2",2022.301639999999907,14576.948181490204661,NonInvaded,NonInvaded_PeriUrban
19/06/2022,Balma,PeriUrban,Sant_Jordi,,Mur_Ext_3,Snake,12:12,,,38.893153230000003,1.373345459000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"10729","685618","685618","0.000000000000000","0.000000000000000",0.000000000000000,"2",2022.437010000000100,16046.893937061571705,NonInvaded,NonInvaded_PeriUrban
28/06/2022,Jordi,PeriUrban,Sant_Jordi,,Mur_Ext_3,Snake,9:38,,Point Count,38.893153230000003,1.373345459000000,"0","0","1","0","0","0","0","0","0","0","0","0","0","1",,Sunny,,,,"10729","685618","685618","0.000000000000000","0.000000000000000",0.000000000000000,"3",2022.437010000000100,16046.893937061571705,NonInvaded,NonInvaded_PeriUrban
05/07/2022,Jordi,PeriUrban,Sant_Jordi,,Mur_Ext_3,Snake,9:25,,Point Count,38.893153230000003,1.373345459000000,"0","1","1","0","0","0","0","0","1","0","0","1","0","1",,Sunny,,,,"10729","685618","685618","0.000000000000000","0.000000000000000",0.000000000000000,"4",2022.437010000000100,16046.893937061571705,NonInvaded,NonInvaded_PeriUrban
12/07/2022,Jordi,PeriUrban,Sant_Josep,,Mur_Ext_1,Snake,11:45,,Point Count,38.926358770000000,1.287153996000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"28299","854664","825859","0.000000000000000","0.000000000000000",0.687500000000000,"2",2023.451049999999896,19642.444339704379672,NonInvaded,NonInvaded_PeriUrban
18/07/2022,Jordi,PeriUrban,Sant_Josep,,Mur_Ext_1,Snake,11:18,,Point Count,38.926358770000000,1.287153996000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"28299","854664","825859","0.000000000000000","0.000000000000000",0.687500000000000,"2",2023.451049999999896,19642.444339704379672,NonInvaded,NonInvaded_PeriUrban
21/06/2022,Balma,PeriUrban,Sant_Josep,,Mur_Ext_2,Snake,13:27,,,38.914448170000000,1.294165866000000,"0","0","0","0","0","0","0","1","0","0","0","0","0","1",,Sunny,,,,"28299","854664","825859","0.000000000000000","0.000000000000000",0.241666700000000,"3",2023.903080000000045,19579.218971794431127,NonInvaded,NonInvaded_PeriUrban
12/07/2022,Jordi,PeriUrban,Sant_Josep,,Mur_Ext_2,Snake,12:03,,Point Count,38.914448170000000,1.294165866000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"28299","854664","825859","0.000000000000000","0.000000000000000",0.241666700000000,"2",2023.903080000000045,19579.218971794431127,NonInvaded,NonInvaded_PeriUrban
18/07/2022,Jordi,PeriUrban,Sant_Josep,,Mur_Ext_2,Snake,10:37,,Point Count,38.914448170000000,1.294165866000000,"0","1","0","0","0","0","0","0","0","0","0","1","0","0",,Sunny,,,,"28299","854664","825859","0.000000000000000","0.000000000000000",0.241666700000000,"3",2023.903080000000045,19579.218971794431127,NonInvaded,NonInvaded_PeriUrban
21/06/2022,Balma,PeriUrban,Sant_Josep,,Mur_Ext_3,Snake,14:40,,,38.927208049999997,1.296164740000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,22.899.999.999.999.900,23.000.000.000.000.000,5.700.000.000.000.000,"28299","854664","825859","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.231929999999920,18751.496505703875300,NonInvaded,NonInvaded_PeriUrban
12/07/2022,Jordi,PeriUrban,Sant_Josep,,Mur_Ext_3,Snake,9:14,,Point Count,38.927208049999997,1.296164740000000,"1","1","0","0","0","0","0","0","0","0","1","1","0","0",,Sunny,,,,"28299","854664","825859","0.000000000000000","0.000000000000000",0.000000000000000,"4",2023.231929999999920,18751.496505703875300,NonInvaded,NonInvaded_PeriUrban
18/07/2022,Jordi,PeriUrban,Sant_Josep,,Mur_Ext_3,Snake,11:38,,Point Count,38.927208049999997,1.296164740000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"28299","854664","825859","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.231929999999920,18751.496505703875300,NonInvaded,NonInvaded_PeriUrban
21/06/2022,Balma,PeriUrban,Sant_Josep,,Mur_Ext_4,Snake,14:30,,,38.925831250000002,1.300818544000000,"1","2","1","0","0","0","0","1","0","0","1","2","0","2",,Sunny,23.300.000.000.000.000,64.000.000.000.000.000,8.100.000.000.000.000,"28299","854664","825859","0.000000000000000","0.000000000000000",0.000000000000000,"7",2023.322020000000066,18530.500101321053080,NonInvaded,NonInvaded_PeriUrban
12/07/2022,Jordi,PeriUrban,Sant_Josep,,Mur_Ext_4,Snake,8:55,,Point Count,38.925831250000002,1.300818544000000,"0","1","0","0","0","0","0","0","0","0","0","1","0","0",,Sunny,,,,"28299","854664","825859","0.000000000000000","0.000000000000000",0.000000000000000,"3",2023.322020000000066,18530.500101321053080,NonInvaded,NonInvaded_PeriUrban
18/07/2022,Jordi,PeriUrban,Sant_Josep,,Mur_Ext_4,Snake,11:30,,Point Count,38.925831250000002,1.300818544000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"28299","854664","825859","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.322020000000066,18530.500101321053080,NonInvaded,NonInvaded_PeriUrban
13/07/2022,Jordi,PeriUrban,Sant_Mateu,,Mur_Ext_3,Snake,10:57,,Point Count,39.043282310000002,1.378255544000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"593","1116882","1116239","0.000000000000000","0.000000000000000",0.000000000000000,"2",2019.352540000000090,10183.181361684928561,Invaded,Invaded_PeriUrban
08/06/2022,"Sandra, Jordi",PeriUrban,Sant_Mateu,,Mur_Ext_3,Snake,11:46,11:49:00.000,Point Count,39.043282310000002,1.378255544000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"593","1116882","1116239","0.000000000000000","0.000000000000000",0.000000000000000,"2",2019.352540000000090,10183.181361684928561,Invaded,Invaded_PeriUrban
08/07/2022,Jordi,Urban,Sant_Rafael,,Wall_2,Snake,9:21,,Point Count,38.960496310000003,1.401293498000000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0",,Sunny,,,,"2505","12811","12811",75.347.896.440.000.000,45.914.239.479.999.900,0.312500000000000,"2",2020.083499999999958,9079.755941895749856,Invaded,Invaded_Urban
25/06/2022,Balma,Urban,Sant_Rafael,,Wall_2,Snake,10:50,,Point Count,38.960496310000003,1.401293498000000,"0","1","0","0","0","0","0","0","0","0","0","1","0","0",,Sunny,,,,"2505","12811","12811",75.347.896.440.000.000,45.914.239.479.999.900,0.312500000000000,"3",2020.083499999999958,9079.755941895749856,Invaded,Invaded_Urban
08/06/2022,"Sandra, Jordi",PeriUrban,Santa_Agnes,,Mur_Ext_2,Snake,12:48,12:51:00.000,Point Count,39.041697069999998,1.341365628000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Cloudy,,,,"438","655586","653763","0.000000000000000","0.000000000000000",0.000000000000000,"2",2020.820799999999963,13230.603243026820564,Invaded,Invaded_PeriUrban
20/06/2022,Balma,PeriUrban,Santa_Agnes,,Mur_Ext_2,Snake,11:30,,,39.041697069999998,1.341365628000000,"0","1","0","0","0","0","0","1","0","0","0","1","0","1",,Clowdy,,,,"438","655586","653763","0.000000000000000","0.000000000000000",0.000000000000000,"4",2020.820799999999963,13230.603243026820564,Invaded,Invaded_PeriUrban
08/06/2022,"Sandra,Guillem,Eva",PeriUrban,Santa_Agnes,,Mur_Ext_3,Snake,14:35,14:38:00.000,Point Count,39.034518730000002,1.341430192000000,"1","0","0","0","0","0","0","1","0","0","1","0","0","1",,Sunny,,,,"438","655586","653763","0.000000000000000","0.000000000000000",0.000000000000000,"4",2021.417969999999968,13021.532764009152743,Invaded,Invaded_PeriUrban
20/06/2022,Balma,PeriUrban,Santa_Agnes,,Mur_Ext_3,Snake,11:45,,,39.034518730000002,1.341430192000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Clowdy,,,,"438","655586","653763","0.000000000000000","0.000000000000000",0.000000000000000,"2",2021.417969999999968,13021.532764009152743,Invaded,Invaded_PeriUrban
08/06/2022,"Sandra,Guillem,Eva",PeriUrban,Santa_Agnes,,Mur_Ext_4,Snake,14:25,14:28:00.000,Point Count,39.036112269999997,1.328399067000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",Dead podarcis,Sunny,,,,"438","655586","653763","0.000000000000000","0.000000000000000",0.000000000000000,"2",2021.493649999999889,14052.410883281341739,Invaded,Invaded_PeriUrban
20/06/2022,Balma,PeriUrban,Santa_Agnes,,Mur_Ext_4,Snake,12:17,,,39.036112269999997,1.328399067000000,"0","1","0","0","0","0","0","0","0","0","0","1","0","0",,Sunny,,,,"438","655586","653763","0.000000000000000","0.000000000000000",0.000000000000000,"3",2021.493649999999889,14052.410883281341739,Invaded,Invaded_PeriUrban
18/06/2022,Balma,PeriUrban,Ses_Paises,,Mur_Ext_3,Snake,11:41,11:44:00.000,Point Count,38.967841380000003,1.323126428000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"1508","1518407","1511248","0.000000000000000",53.932.038.830.000.000,0.275000000000000,"2",2022.984740000000102,14958.039575512088049,NonInvaded,NonInvaded_PeriUrban
19/07/2022,Jordi,PeriUrban,Ses_Paises,,Mur_Ext_3,Snake,9:40,,Point Count,38.967841380000003,1.323126428000000,"1","0","0","1","0","0","0","0","0","0","1","0","1","0",,Sunny,,,,"1508","1518407","1511248","0.000000000000000",53.932.038.830.000.000,0.275000000000000,"4",2022.984740000000102,14958.039575512088049,NonInvaded,NonInvaded_PeriUrban
20/06/2022,Jordi,Urban,Eivissa,,Wall_2,Snake,10:40,,,38.904403360000003,1.432276485000000,"2","0","4","0","0","0","0","0","0","0","2","0","0","4",,Sunny,,,,"50643","223821","223821",100.000.000.000.000.000,86.504.854.370.000.000,0.000000000000000,"8",2022.753169999999955,12400.779279720960403,Invaded,Invaded_Urban
06/07/2022,Jordi,Urban,Eivissa,,Wall_2,Snake,10:22,,Point Count,38.904403360000003,1.432276485000000,"0","1","6","0","0","0","0","0","0","0","0","1","0","6",,Sunny,,,,"50643","223821","223821",100.000.000.000.000.000,86.504.854.370.000.000,0.000000000000000,"9",2022.753169999999955,12400.779279720960403,Invaded,Invaded_Urban
22/07/2022,Jordi,Urban,Port_Sant_Miquel,,Wall,Snake,9:26,,Point Count,39.078589059999999,1.440686780000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"206","13794","13794","0.000000000000000",100.000.000.000.000.000,0.537500000000000,"2",2019.996460000000070,8908.827083515527193,Invaded,Invaded_Urban
04/06/2022,"Sandra,Guillem,Eva",Urban,Port_Sant_Miquel,,Wall,Snake,15:55,,Point Count,39.078589059999999,1.440686780000000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0",,,,,,"206","13794","13794","0.000000000000000",100.000.000.000.000.000,0.537500000000000,"2",2019.996460000000070,8908.827083515527193,Invaded,Invaded_Urban
22/07/2022,Jordi,Urban,Port_Sant_Miquel,,Park,Snake,9:20,,Point Count,39.078367679999999,1.440383528000000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0",,Sunny,,,,"206","13794","13794","0.000000000000000",34.741.100.320.000.000,0.237500000000000,"2",2019.996460000000070,8908.827083515527193,Invaded,Invaded_Urban
04/06/2022,"Sandra,Guillem,Eva",Urban,Port_Sant_Miquel,,Park,Snake,15:51,,Point Count,39.078367679999999,1.440383528000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"206","13794","13794","0.000000000000000",34.741.100.320.000.000,0.237500000000000,"2",2019.996460000000070,8908.827083515527193,Invaded,Invaded_Urban
01/05/2022,"Guillem,Eva",Urban,Sant_Joan,,Church_Wall,Snake,12:04,12:04:00.000,Point Count,39.077463799999997,1.514128986000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"6635","1124","1124","0.000000000000000",100.000.000.000.000.000,0.662500000000000,"2",2018.126829999999927,8146.406809004317438,Invaded,Invaded_Urban
09/06/2022,"Sandra, Jordi",Urban,Sant_Joan,,Church_Wall,Snake,10:10,10:13:00.000,Point Count,39.077463799999997,1.514128986000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",Nidos avispas,,,,,"6635","1124","1124","0.000000000000000",100.000.000.000.000.000,0.662500000000000,"2",2018.126829999999927,8146.406809004317438,Invaded,Invaded_Urban
01/05/2022,"Guillem,Eva",Urban,Sant_Joan,,Park,Snake,12:04,12:04:00.000,Point Count,39.078166199999998,1.514417332000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"6635","1124","1124","0.000000000000000",100.000.000.000.000.000,0.675000000000000,"2",2018.126829999999927,8146.406809004317438,Invaded,Invaded_Urban
09/06/2022,"Sandra, Jordi",Urban,Sant_Joan,,Park,Snake,10:20,10:23:00.000,Point Count,39.078166199999998,1.514417332000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",Shadow,,,,,"6635","1124","1124","0.000000000000000",100.000.000.000.000.000,0.675000000000000,"2",2018.126829999999927,8146.406809004317438,Invaded,Invaded_Urban
01/05/2022,"Guillem,Eva",Urban,Sant_Joan,,Park_2,Snake,12:04,12:04:00.000,Point Count,39.078214699999997,1.514172199000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"6635","1124","1124","0.000000000000000",84.538.834.949.999.900,0.637500000000000,"2",2018.126829999999927,8146.406809004317438,Invaded,Invaded_Urban
09/06/2022,"Sandra, Jordi",Urban,Sant_Joan,,Park_2,Snake,10:23,10:26:00.000,Point Count,39.078214699999997,1.514172199000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"6635","1124","1124","0.000000000000000",84.538.834.949.999.900,0.637500000000000,"2",2018.126829999999927,8146.406809004317438,Invaded,Invaded_Urban
01/05/2022,"Guillem,Eva",Urban,Sant_Joan,,Wall,Snake,12:04,12:04:00.000,Point Count,39.078371859999997,1.514254774000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"6635","1124","1124","0.000000000000000",57.103.559.869.999.900,0.550000000000000,"2",2018.126829999999927,8146.406809004317438,Invaded,Invaded_Urban
09/06/2022,"Sandra, Jordi",Urban,Sant_Joan,,Wall,Snake,10:28,10:31:00.000,Point Count,39.078371859999997,1.514254774000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",Nidos avispas,,,,,"6635","1124","1124","0.000000000000000",57.103.559.869.999.900,0.550000000000000,"2",2018.126829999999927,8146.406809004317438,Invaded,Invaded_Urban
19/06/2022,Balma,Urban,Sant_Jordi,,Church,Snake,10:50,,,38.890789280000000,1.396265217000000,"0","0","0","0","4","3","0","3","1","0","4","3","0","3",,Sunny,,,,"10729","10796","10796",100.000.000.000.000.000,87.388.349.509.999.900,0.975000000000000,"12",2021.317019999999957,15079.634554162466884,Invaded,Invaded_Urban
28/06/2022,Jordi,Urban,Sant_Jordi,,Church,Snake,9:12,,Point Count,38.890789280000000,1.396265217000000,"0","0","0","0","2","0","0","1","1","0","2","0","0","1",,Sunny,,,,"10729","10796","10796",100.000.000.000.000.000,87.388.349.509.999.900,0.975000000000000,"5",2021.317019999999957,15079.634554162466884,Invaded,Invaded_Urban
15/07/2022,Jordi,Urban,Sant_Jordi,,Church,Snake,11:32,,Point Count,38.890789280000000,1.396265217000000,"1","0","1","0","0","0","0","0","0","0","1","0","0","1",,Sunny,,,,"10729","10796","10796",100.000.000.000.000.000,87.388.349.509.999.900,0.975000000000000,"4",2021.317019999999957,15079.634554162466884,Invaded,Invaded_Urban
19/06/2022,Balma,Urban,Sant_Jordi,,Park,Snake,10:30,,,38.892200539999997,1.395961810000000,"0","0","0","0","4","2","0","6","0","0","4","2","0","6",,Sunny,,,,"10729","10796","10796",100.000.000.000.000.000,73.972.491.910.000.000,1.000000000000000,"14",2021.317019999999957,15079.634554162466884,Invaded,Invaded_Urban
28/06/2022,Jordi,Urban,Sant_Jordi,,Park,Snake,9:20,,Point Count,38.892200539999997,1.395961810000000,"0","0","0","0","1","1","0","2","0","0","1","1","0","2",,Sunny,,,,"10729","10796","10796",100.000.000.000.000.000,73.972.491.910.000.000,1.000000000000000,"6",2021.317019999999957,15079.634554162466884,Invaded,Invaded_Urban
15/07/2022,Jordi,Urban,Sant_Jordi,,Park,Snake,11:15,,Point Count,38.892200539999997,1.395961810000000,"3","4","3","1","0","0","0","0","0","0","3","4","1","3",,Sunny,,,,"10729","10796","10796",100.000.000.000.000.000,73.972.491.910.000.000,1.000000000000000,"13",2021.317019999999957,15079.634554162466884,Invaded,Invaded_Urban
15/07/2022,Jordi,Urban,Sant_Jordi,,Park_2,Snake,11:21,,Point Count,38.893045399999998,1.395879262000000,"0","0","1","0","0","0","0","0","0","0","0","0","0","1",,Sunny,,,,"10729","10796","10796",100.000.000.000.000.000,83.519.417.480.000.000,1.000000000000000,"3",2021.351439999999911,14869.333258564858625,Invaded,Invaded_Urban
19/06/2022,Balma,Urban,Sant_Jordi,,Park_2,Snake,10:39,,,38.893045399999998,1.395879262000000,"0","0","0","0","1","0","0","0","0","0","1","0","0","0",,Sunny,,,,"10729","10796","10796",100.000.000.000.000.000,83.519.417.480.000.000,1.000000000000000,"3",2021.351439999999911,14869.333258564858625,Invaded,Invaded_Urban
28/06/2022,Jordi,Urban,Sant_Jordi,,Park_2,Snake,8:56,,Point Count,38.893045399999998,1.395879262000000,"0","0","0","0","0","1","0","0","0","0","0","1","0","0",,Sunny,,,,"10729","10796","10796",100.000.000.000.000.000,83.519.417.480.000.000,1.000000000000000,"3",2021.351439999999911,14869.333258564858625,Invaded,Invaded_Urban
19/06/2022,Balma,Urban,Sant_Jordi,,Wall,Snake,10:56,,,38.891007790000003,1.397136555000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"10729","10796","10796",100.000.000.000.000.000,78.891.585.759.999.900,1.000000000000000,"2",2021.317019999999957,15079.634554162466884,Invaded,Invaded_Urban
28/06/2022,Jordi,Urban,Sant_Jordi,,Wall,Snake,9:04,,Point Count,38.891007790000003,1.397136555000000,"1","1","0","1","0","0","0","0","0","0","1","1","1","0",,Sunny,,,,"10729","10796","10796",100.000.000.000.000.000,78.891.585.759.999.900,1.000000000000000,"5",2021.317019999999957,15079.634554162466884,Invaded,Invaded_Urban
15/07/2022,Jordi,Urban,Sant_Jordi,,Wall,Snake,11:27,,Point Count,38.891007790000003,1.397136555000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"10729","10796","10796",100.000.000.000.000.000,78.891.585.759.999.900,1.000000000000000,"2",2021.317019999999957,15079.634554162466884,Invaded,Invaded_Urban
13/07/2022,Jordi,PeriUrban,Sant_Mateu,,Mur_Ext_2,Snake,10:14,,Point Count,39.045666789999999,1.395994036000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"593","1116882","1116239","0.000000000000000","0.000000000000000",0.000000000000000,"2",2019.165529999999990,8942.719921778989374,Invaded,Invaded_PeriUrban
08/06/2022,"Sandra, Jordi",PeriUrban,Sant_Mateu,,Mur_Ext_2,Snake,10:35,10:38:00.000,Point Count,39.045666789999999,1.395994036000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"593","1116882","1116239","0.000000000000000","0.000000000000000",0.000000000000000,"2",2019.165529999999990,8942.719921778989374,Invaded,Invaded_PeriUrban
