Date;Censed by;Project;Place;Site_ID;State;Initial_Ho;Transect_T;Latitude;Longitude;Males;Females;NA;Juveniles;Veg_Male;Veg_Female;Veg_Juv;Veg_NA;Tarentola;Snake;Total Male;Total Fema;Total Juve;Total NA;Comments;Weather_Co;Population;Polygon ar;Corine Urb;Edificat %;Index Urb;Size_dot;Year_inv;Distance;Inv_state;Classifica
25/06/2022;Balma;Urban;Sant_Rafael;Wall_2;Snake;10:50;Point Count;38,96049631;1,401293498;0;1;0;0;0;0;0;0;0;0;0;1;0;0;;Sunny;2505;12811;75.347.896.440.000.000;45.914.239.479.999.900;0,3125;3;2020,0835;9079,755942;Invaded;Invaded_Urban
08/06/2022;Sandra, Jordi;PeriUrban;Santa_Agnes;Mur_Ext_2;Snake;12:48;Point Count;39,04169707;1,341365628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Cloudy;438;655586;0;0;0;2;2020,8208;13230,60324;Invaded;Invaded_PeriUrban
20/06/2022;Balma;PeriUrban;Santa_Agnes;Mur_Ext_2;Snake;11:30;;39,04169707;1,341365628;0;1;0;0;0;0;0;1;0;0;0;1;0;1;;Clowdy;438;655586;0;0;0;4;2020,8208;13230,60324;Invaded;Invaded_PeriUrban
08/06/2022;Sandra,Guillem,Eva;PeriUrban;Santa_Agnes;Mur_Ext_3;Snake;14:35;Point Count;39,03451873;1,341430192;1;0;0;0;0;0;0;1;0;0;1;0;0;1;;Sunny;438;655586;0;0;0;4;2021,41797;13021,53276;Invaded;Invaded_PeriUrban
20/06/2022;Balma;PeriUrban;Santa_Agnes;Mur_Ext_3;Snake;11:45;;39,03451873;1,341430192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Clowdy;438;655586;0;0;0;2;2021,41797;13021,53276;Invaded;Invaded_PeriUrban
08/06/2022;Sandra,Guillem,Eva;PeriUrban;Santa_Agnes;Mur_Ext_4;Snake;14:25;Point Count;39,03611227;1,328399067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Dead podarcis;Sunny;438;655586;0;0;0;2;2021,49365;14052,41088;Invaded;Invaded_PeriUrban
20/06/2022;Balma;PeriUrban;Santa_Agnes;Mur_Ext_4;Snake;12:17;;39,03611227;1,328399067;0;1;0;0;0;0;0;0;0;0;0;1;0;0;;Sunny;438;655586;0;0;0;3;2021,49365;14052,41088;Invaded;Invaded_PeriUrban
18/06/2022;Balma;PeriUrban;Ses_Paises;Mur_Ext_3;Snake;11:41;Point Count;38,96784138;1,323126428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;1508;1518407;0;53.932.038.830.000.000;0,275;2;2022,98474;14958,03958;NonInvaded;NonInvaded_PeriUrban
19/07/2022;Jordi;PeriUrban;Ses_Paises;Mur_Ext_3;Snake;9:40;Point Count;38,96784138;1,323126428;1;0;0;1;0;0;0;0;0;0;1;0;1;0;;Sunny;1508;1518407;0;53.932.038.830.000.000;0,275;4;2022,98474;14958,03958;NonInvaded;NonInvaded_PeriUrban
20/06/2022;Jordi;Urban;Eivissa;Wall_2;Snake;10:40;;38,90440336;1,432276485;2;0;4;0;0;0;0;0;0;0;2;0;0;4;;Sunny;50643;223821;100.000.000.000.000.000;86.504.854.370.000.000;0;8;2022,75317;12400,77928;Invaded;Invaded_Urban
06/07/2022;Jordi;Urban;Eivissa;Wall_2;Snake;10:22;Point Count;38,90440336;1,432276485;0;1;6;0;0;0;0;0;0;0;0;1;0;6;;Sunny;50643;223821;100.000.000.000.000.000;86.504.854.370.000.000;0;9;2022,75317;12400,77928;Invaded;Invaded_Urban
22/07/2022;Jordi;Urban;Port_Sant_Miquel;Wall;Snake;9:26;Point Count;39,07858906;1,44068678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;206;13794;0;100.000.000.000.000.000;0,5375;2;2019,99646;8908,827084;Invaded;Invaded_Urban
04/06/2022;Sandra,Guillem,Eva;Urban;Port_Sant_Miquel;Wall;Snake;15:55;Point Count;39,07858906;1,44068678;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;206;13794;0;100.000.000.000.000.000;0,5375;2;2019,99646;8908,827084;Invaded;Invaded_Urban
22/07/2022;Jordi;Urban;Port_Sant_Miquel;Park;Snake;9:20;Point Count;39,07836768;1,440383528;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;Sunny;206;13794;0;34.741.100.320.000.000;0,2375;2;2019,99646;8908,827084;Invaded;Invaded_Urban
04/06/2022;Sandra,Guillem,Eva;Urban;Port_Sant_Miquel;Park;Snake;15:51;Point Count;39,07836768;1,440383528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;206;13794;0;34.741.100.320.000.000;0,2375;2;2019,99646;8908,827084;Invaded;Invaded_Urban
01/05/2022;Guillem,Eva;Urban;Sant_Joan;Church_Wall;Snake;12:04;Point Count;39,0774638;1,514128986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;6635;1124;0;100.000.000.000.000.000;0,6625;2;2018,12683;8146,406809;Invaded;Invaded_Urban
09/06/2022;Sandra, Jordi;Urban;Sant_Joan;Church_Wall;Snake;10:10;Point Count;39,0774638;1,514128986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Nidos avispas;;6635;1124;0;100.000.000.000.000.000;0,6625;2;2018,12683;8146,406809;Invaded;Invaded_Urban
01/05/2022;Guillem,Eva;Urban;Sant_Joan;Park;Snake;12:04;Point Count;39,0781662;1,514417332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;6635;1124;0;100.000.000.000.000.000;0,675;2;2018,12683;8146,406809;Invaded;Invaded_Urban
09/06/2022;Sandra, Jordi;Urban;Sant_Joan;Park;Snake;10:20;Point Count;39,0781662;1,514417332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shadow;;6635;1124;0;100.000.000.000.000.000;0,675;2;2018,12683;8146,406809;Invaded;Invaded_Urban
01/05/2022;Guillem,Eva;Urban;Sant_Joan;Park_2;Snake;12:04;Point Count;39,0782147;1,514172199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;6635;1124;0;84.538.834.949.999.900;0,6375;2;2018,12683;8146,406809;Invaded;Invaded_Urban
09/06/2022;Sandra, Jordi;Urban;Sant_Joan;Park_2;Snake;10:23;Point Count;39,0782147;1,514172199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;6635;1124;0;84.538.834.949.999.900;0,6375;2;2018,12683;8146,406809;Invaded;Invaded_Urban
01/05/2022;Guillem,Eva;Urban;Sant_Joan;Wall;Snake;12:04;Point Count;39,07837186;1,514254774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;6635;1124;0;57.103.559.869.999.900;0,55;2;2018,12683;8146,406809;Invaded;Invaded_Urban
09/06/2022;Sandra, Jordi;Urban;Sant_Joan;Wall;Snake;10:28;Point Count;39,07837186;1,514254774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Nidos avispas;;6635;1124;0;57.103.559.869.999.900;0,55;2;2018,12683;8146,406809;Invaded;Invaded_Urban
19/06/2022;Balma;Urban;Sant_Jordi;Church;Snake;10:50;;38,89078928;1,396265217;0;0;0;0;4;3;0;3;1;0;4;3;0;3;;Sunny;10729;10796;100.000.000.000.000.000;87.388.349.509.999.900;0,975;12;2021,31702;15079,63455;Invaded;Invaded_Urban
28/06/2022;Jordi;Urban;Sant_Jordi;Church;Snake;9:12;Point Count;38,89078928;1,396265217;0;0;0;0;2;0;0;1;1;0;2;0;0;1;;Sunny;10729;10796;100.000.000.000.000.000;87.388.349.509.999.900;0,975;5;2021,31702;15079,63455;Invaded;Invaded_Urban
15/07/2022;Jordi;Urban;Sant_Jordi;Church;Snake;11:32;Point Count;38,89078928;1,396265217;1;0;1;0;0;0;0;0;0;0;1;0;0;1;;Sunny;10729;10796;100.000.000.000.000.000;87.388.349.509.999.900;0,975;4;2021,31702;15079,63455;Invaded;Invaded_Urban
19/06/2022;Balma;Urban;Sant_Jordi;Park;Snake;10:30;;38,89220054;1,39596181;0;0;0;0;4;2;0;6;0;0;4;2;0;6;;Sunny;10729;10796;100.000.000.000.000.000;73.972.491.910.000.000;1;14;2021,31702;15079,63455;Invaded;Invaded_Urban
28/06/2022;Jordi;Urban;Sant_Jordi;Park;Snake;9:20;Point Count;38,89220054;1,39596181;0;0;0;0;1;1;0;2;0;0;1;1;0;2;;Sunny;10729;10796;100.000.000.000.000.000;73.972.491.910.000.000;1;6;2021,31702;15079,63455;Invaded;Invaded_Urban
15/07/2022;Jordi;Urban;Sant_Jordi;Park;Snake;11:15;Point Count;38,89220054;1,39596181;3;4;3;1;0;0;0;0;0;0;3;4;1;3;;Sunny;10729;10796;100.000.000.000.000.000;73.972.491.910.000.000;1;13;2021,31702;15079,63455;Invaded;Invaded_Urban
15/07/2022;Jordi;Urban;Sant_Jordi;Park_2;Snake;11:21;Point Count;38,8930454;1,395879262;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;Sunny;10729;10796;100.000.000.000.000.000;83.519.417.480.000.000;1;3;2021,35144;14869,33326;Invaded;Invaded_Urban
19/06/2022;Balma;Urban;Sant_Jordi;Park_2;Snake;10:39;;38,8930454;1,395879262;0;0;0;0;1;0;0;0;0;0;1;0;0;0;;Sunny;10729;10796;100.000.000.000.000.000;83.519.417.480.000.000;1;3;2021,35144;14869,33326;Invaded;Invaded_Urban
28/06/2022;Jordi;Urban;Sant_Jordi;Park_2;Snake;8:56;Point Count;38,8930454;1,395879262;0;0;0;0;0;1;0;0;0;0;0;1;0;0;;Sunny;10729;10796;100.000.000.000.000.000;83.519.417.480.000.000;1;3;2021,35144;14869,33326;Invaded;Invaded_Urban
19/06/2022;Balma;Urban;Sant_Jordi;Wall;Snake;10:56;;38,89100779;1,397136555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;10729;10796;100.000.000.000.000.000;78.891.585.759.999.900;1;2;2021,31702;15079,63455;Invaded;Invaded_Urban
28/06/2022;Jordi;Urban;Sant_Jordi;Wall;Snake;9:04;Point Count;38,89100779;1,397136555;1;1;0;1;0;0;0;0;0;0;1;1;1;0;;Sunny;10729;10796;100.000.000.000.000.000;78.891.585.759.999.900;1;5;2021,31702;15079,63455;Invaded;Invaded_Urban
15/07/2022;Jordi;Urban;Sant_Jordi;Wall;Snake;11:27;Point Count;38,89100779;1,397136555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;10729;10796;100.000.000.000.000.000;78.891.585.759.999.900;1;2;2021,31702;15079,63455;Invaded;Invaded_Urban
13/07/2022;Jordi;PeriUrban;Sant_Mateu;Mur_Ext_2;Snake;10:14;Point Count;39,04566679;1,395994036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;593;1116882;0;0;0;2;2019,16553;8942,719922;Invaded;Invaded_PeriUrban
08/06/2022;Sandra, Jordi;PeriUrban;Sant_Mateu;Mur_Ext_2;Snake;10:35;Point Count;39,04566679;1,395994036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;593;1116882;0;0;0;2;2019,16553;8942,719922;Invaded;Invaded_PeriUrban
25/06/2022;Balma;Urban;Sant_Rafael;Park;Snake;10:25;Point Count;38,96186287;1,398502168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;2505;12811;100.000.000.000.000.000;84.792.071.199.999.900;0,95;2;2018,40625;9290,05355;Invaded;Invaded_Urban
08/07/2022;Jordi;Urban;Sant_Rafael;Park;Snake;9:40;Point Count;38,96186287;1,398502168;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;Sunny;2505;12811;100.000.000.000.000.000;84.792.071.199.999.900;0,95;3;2018,40625;9290,05355;Invaded;Invaded_Urban
08/06/2022;Sandra,Guillem,Eva;PeriUrban;Santa_Agnes;Mur_Ext_1;Snake;14:15;Point Count;39,04008679;1,329953526;1;0;0;0;0;1;0;0;0;0;1;1;0;0;;;438;655586;0;0;0;4;2021,33435;14117,35672;Invaded;Invaded_PeriUrban
20/06/2022;Balma;PeriUrban;Santa_Agnes;Mur_Ext_1;Snake;11:57;;39,04008679;1,329953526;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;Sunny;438;655586;0;0;0;3;2021,33435;14117,35672;Invaded;Invaded_PeriUrban
20/06/2022;Sandra;Urban;Santa_Agnes;Church_Wall;Snake;11:36;Point Count;39,03819009;1,336566998;2;1;0;0;0;0;0;2;0;0;2;1;0;2;;Sunny;438;1823;0;100.000.000.000.000.000;0,5;7;2021,34668;13327,73834;Invaded;Invaded_Urban
08/06/2022;Sandra,Guillem;Urban;Santa_Agnes;Church_Wall;Snake;14:00;Point Count;39,03819009;1,336566998;1;0;1;0;1;2;0;0;0;0;2;2;0;1;;;438;1823;0;100.000.000.000.000.000;0,5;7;2021,34668;13327,73834;Invaded;Invaded_Urban
20/06/2022;Sandra;Urban;Santa_Agnes;Park;Snake;11:35;Point Count;39,03820238;1,336209133;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;Sunny;438;1823;0;41.828.478.959.999.900;0,45;2;2021,36157;13568,9889;Invaded;Invaded_Urban
08/06/2022;Sandra, Jordi;Urban;Santa_Agnes;Wall_2;Snake;13:09;Point Count;39,03830138;1,335069036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;438;1823;0;66.512.944.980.000.000;0,25;2;2020,84814;13636,23747;Invaded;Invaded_Urban
20/06/2022;Sandra;Urban;Santa_Agnes;Wall_2;Snake;11:30;Point Count;39,03830138;1,335069036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;438;1823;0;66.512.944.980.000.000;0,25;2;2020,84814;13636,23747;Invaded;Invaded_Urban
04/06/2022;Sandra,Guillem,Eva;PeriUrban;Port_Sant_Miquel;Mur_Ext_3;Snake;16:35;Point Count;39,07779662;1,429943553;1;0;0;0;0;0;0;0;0;1;1;0;0;0;;;206;266914;0;0;0;3;2020,86707;9171,265141;Invaded;Invaded_PeriUrban
01/07/2022;Balma;PeriUrban;Port_Sant_Miquel;Mur_Ext_3;Snake;13:50;Point Count;39,07779662;1,429943553;0;0;0;0;0;1;0;1;0;0;0;1;0;1;;Sunny;206;266914;0;0;0;4;2020,86707;9171,265141;Invaded;Invaded_PeriUrban
19/06/2022;Balma;PeriUrban;Sant_Jordi;Mur_Ext_4;Snake;12:21;;38,88719684;1,368694921;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;Sunny;10729;685618;0;0;0;3;2023,48364;16944,74773;NonInvaded;NonInvaded_PeriUrban
05/07/2022;Jordi;PeriUrban;Sant_Jordi;Mur_Ext_4;Snake;9:38;Point Count;38,88719684;1,368694921;0;2;1;0;0;0;0;0;0;0;0;2;0;1;;Sunny;10729;685618;0;0;0;5;2023,48364;16944,74773;NonInvaded;NonInvaded_PeriUrban
12/07/2022;Jordi;Urban;Sant_Josep;Wall_2;Snake;9:41;Point Count;38,92034153;1,29446634;3;0;0;0;0;0;0;0;0;0;3;0;0;0;;Sunny;28299;28804;100.000.000.000.000.000;83.600.323.619.999.900;1;5;2023,38599;19329,39478;NonInvaded;NonInvaded_Urban
18/07/2022;Jordi;Urban;Sant_Josep;Wall_2;Snake;10:43;Point Count;38,92034153;1,29446634;2;2;0;0;0;0;0;0;0;0;2;2;0;0;;Sunny;28299;28804;100.000.000.000.000.000;83.600.323.619.999.900;1;6;2023,38599;19329,39478;NonInvaded;NonInvaded_Urban
21/06/2022;Balma;Urban;Sant_Josep;Wall_2;Snake;13:44;;38,92034153;1,29446634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;28299;28804;100.000.000.000.000.000;83.600.323.619.999.900;1;2;2023,38599;19329,39478;NonInvaded;NonInvaded_Urban
08/06/2022;Sandra, Jordi;Urban;Santa_Agnes;Wall;Snake;12:59;Point Count;39,03848842;1,335612823;1;2;0;0;0;0;0;0;0;0;1;2;0;0;;Cloudy;438;1823;0;79.500.809.059.999.900;0,4625;5;2020,84814;13636,23747;Invaded;Invaded_Urban
20/06/2022;Sandra;Urban;Santa_Agnes;Wall;Snake;11:25;Point Count;39,03848842;1,335612823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;shadow;Sunny;438;1823;0;79.500.809.059.999.900;0,4625;2;2020,84814;13636,23747;Invaded;Invaded_Urban
21/06/2022;Balma;Urban;Sant_Josep;Church_Park;Podarcis;13:52;;38,92154856;1,293021142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lleno de gente;Sunny;28299;28804;100.000.000.000.000.000;77.888.349.509.999.900;1;2;2022,7998;19427,87008;NonInvaded;NonInvaded_Urban
12/07/2022;Jordi;Urban;Sant_Josep;Church_Park;Podarcis;9:49;Point Count;38,92154856;1,293021142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;28299;28804;100.000.000.000.000.000;77.888.349.509.999.900;1;2;2022,7998;19427,87008;NonInvaded;NonInvaded_Urban
18/07/2022;Jordi;Urban;Sant_Josep;Church_Park;Podarcis;10:49;Point Count;38,92154856;1,293021142;1;1;1;0;0;0;0;0;0;0;1;1;0;1;;Sunny;28299;28804;100.000.000.000.000.000;77.888.349.509.999.900;1;5;2022,7998;19427,87008;NonInvaded;NonInvaded_Urban
21/06/2022;Balma;Urban;Sant_Josep;Park;Podarcis;14:11;;38,92123578;1,295953877;0;0;0;0;2;0;0;0;0;0;2;0;0;0;;Sunny;28299;28804;100.000.000.000.000.000;100.000.000.000.000.000;0,8583333;4;2022,84351;19208,14687;NonInvaded;NonInvaded_Urban
12/07/2022;Jordi;Urban;Sant_Josep;Park;Podarcis;9:30;Point Count;38,92123578;1,295953877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;28299;28804;100.000.000.000.000.000;100.000.000.000.000.000;0,8583333;2;2022,84351;19208,14687;NonInvaded;NonInvaded_Urban
18/07/2022;Jordi;Urban;Sant_Josep;Park;Podarcis;11:06;Point Count;38,92123578;1,295953877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;28299;28804;100.000.000.000.000.000;100.000.000.000.000.000;0,8583333;2;2022,84351;19208,14687;NonInvaded;NonInvaded_Urban
21/06/2022;Balma;Urban;Sant_Josep;Wall;Podarcis;13:58;;38,92249409;1,293256253;3;3;0;0;0;0;0;0;0;0;3;3;0;0;;Sunny;28299;28804;100.000.000.000.000.000;58.252.427.179.999.900;0,9583333;8;2022,84351;19208,14687;NonInvaded;NonInvaded_Urban
12/07/2022;Jordi;Urban;Sant_Josep;Wall;Podarcis;10:02;Point Count;38,92249409;1,293256253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;28299;28804;100.000.000.000.000.000;58.252.427.179.999.900;0,9583333;2;2022,84351;19208,14687;NonInvaded;NonInvaded_Urban
18/07/2022;Jordi;Urban;Sant_Josep;Wall;Podarcis;10:53;Point Count;38,92249409;1,293256253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;28299;28804;100.000.000.000.000.000;58.252.427.179.999.900;0,9583333;2;2022,84351;19208,14687;NonInvaded;NonInvaded_Urban
21/06/2022;Balma;PeriUrban;Es_Cubells;Mur_Ext_1;Podarcis;10:30;;38,88629127;1,267672331;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;Sunny;908;156815;0;0;0;2;2023,97156;23435,80228;NonInvaded;NonInvaded_PeriUrban
18/07/2022;Jordi;PeriUrban;Es_Cubells;Mur_Ext_1;Podarcis;10:18;Point Count;38,88629127;1,267672331;0;1;0;0;0;0;0;0;0;0;0;1;0;0;;Sunny;908;156815;0;0;0;3;2023,97156;23435,80228;NonInvaded;NonInvaded_PeriUrban
21/06/2022;Balma;PeriUrban;Es_Cubells;Mur_Ext_2;Podarcis;10:58;;38,88458165;1,269814394;2;3;2;0;1;1;0;0;0;0;3;4;0;2;;Sunny;908;156815;0;0;0,325;11;2023,9823;23229,7755;NonInvaded;NonInvaded_PeriUrban
18/07/2022;Jordi;PeriUrban;Es_Cubells;Mur_Ext_2;Podarcis;10:13;Point Count;38,88458165;1,269814394;2;1;0;0;0;0;0;0;0;0;2;1;0;0;;Sunny;908;156815;0;0;0,325;5;2023,9823;23229,7755;NonInvaded;NonInvaded_PeriUrban
21/06/2022;Balma;PeriUrban;Es_Cubells;Mur_Ext_3;Podarcis;12:10;;38,88478647;1,2810761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;908;156815;0;0;0;2;2023,99207;22414,62147;NonInvaded;NonInvaded_PeriUrban
18/07/2022;Jordi;PeriUrban;Es_Cubells;Mur_Ext_3;Podarcis;9:30;Point Count;38,88478647;1,2810761;1;1;1;0;0;0;0;0;0;0;1;1;0;1;;Sunny;908;156815;0;0;0;5;2023,99207;22414,62147;NonInvaded;NonInvaded_PeriUrban
21/06/2022;Balma;PeriUrban;Es_Cubells;Mur_Ext_4;Podarcis;10:18;;38,88370526;1,263417557;2;0;3;0;0;0;0;0;0;0;2;0;0;3;;Sunny;908;156815;0;0;0;7;2023,88782;23783,38457;NonInvaded;NonInvaded_PeriUrban
18/07/2022;Jordi;PeriUrban;Es_Cubells;Mur_Ext_4;Podarcis;10:23;Point Count;38,88370526;1,263417557;2;0;0;0;0;0;0;0;0;0;2;0;0;0;;Sunny;908;156815;0;0;0;4;2023,88782;23783,38457;NonInvaded;NonInvaded_PeriUrban
21/06/2022;Balma;Urban;Es_Cubells;Church_Park;Podarcis;11:10;;38,88121366;1,272059561;0;0;0;0;7;2;0;2;0;0;7;2;0;2;;Cloudy;908;194;0;67.046.925.569.999.900;0,5125;13;2023,9126;23315,32873;NonInvaded;NonInvaded_Urban
18/07/2022;Jordi;Urban;Es_Cubells;Church_Park;Podarcis;9:46;Point Count;38,88121366;1,272059561;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;Sunny;908;194;0;67.046.925.569.999.900;0,5125;3;2023,9126;23315,32873;NonInvaded;NonInvaded_Urban
21/06/2022;Balma;Urban;Es_Cubells;Park;Podarcis;11:17;;38,88112418;1,272474144;0;0;0;0;2;5;0;0;0;0;2;5;0;0;;Sunny;908;194;0;75.695.792.879.999.900;0,4875;9;2023,9126;23315,32873;NonInvaded;NonInvaded_Urban
18/07/2022;Jordi;Urban;Es_Cubells;Park;Podarcis;10:06;Point Count;38,88112418;1,272474144;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;Sunny;908;194;0;75.695.792.879.999.900;0,4875;3;2023,9126;23315,32873;NonInvaded;NonInvaded_Urban
21/06/2022;Balma;Urban;Es_Cubells;Park_2;Podarcis;11:31;;38,88110835;1,27249344;0;0;0;0;1;0;0;2;0;0;1;0;0;2;Jardineros trabajando;Sunny;908;194;0;69.498.381.879.999.900;0,5875;5;2023,9126;23315,32873;NonInvaded;NonInvaded_Urban
18/07/2022;Jordi;Urban;Es_Cubells;Park_2;Podarcis;10:02;Point Count;38,88110835;1,27249344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;908;194;0;69.498.381.879.999.900;0,5875;2;2023,9126;23315,32873;NonInvaded;NonInvaded_Urban
21/06/2022;Balma;Urban;Es_Cubells;Wall_2;Podarcis;11:26;;38,88105572;1,272366654;3;0;0;2;3;0;0;0;0;0;6;0;2;0;;Sunny;908;194;0;69.555.016.179.999.900;0,5625;10;2023,9126;23315,32873;NonInvaded;NonInvaded_Urban
18/07/2022;Jordi;Urban;Es_Cubells;Wall_2;Podarcis;9:52;Point Count;38,88105572;1,272366654;1;1;0;0;0;0;0;0;0;0;1;1;0;0;;Sunny;908;194;0;69.555.016.179.999.900;0,5625;4;2023,9126;23315,32873;NonInvaded;NonInvaded_Urban
18/06/2022;Balma;PeriUrban;Sant_Agusti;Mur_Ext_1;Podarcis;14:40;Point Count;38,94413111;1,298797915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;11894;416791;0;0;0;2;2023,94226;17677,68916;NonInvaded;NonInvaded_PeriUrban
25/06/2022;Balma;PeriUrban;Sant_Agusti;Mur_Ext_1;Podarcis;9:11;Point Count;38,94413111;1,298797915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;11894;416791;0;0;0;2;2023,94226;17677,68916;NonInvaded;NonInvaded_PeriUrban
12/07/2022;Jordi;PeriUrban;Sant_Agusti;Mur_Ext_1;Podarcis;11:18;Point Count;38,94413111;1,298797915;0;1;0;0;0;0;0;0;0;0;0;1;0;0;;Sunny;11894;416791;0;0;0;3;2023,94226;17677,68916;NonInvaded;NonInvaded_PeriUrban
18/06/2022;Balma;PeriUrban;Sant_Agusti;Mur_Ext_2;Podarcis;14:56;Point Count;38,94108204;1,300495027;1;0;0;0;0;0;0;3;0;0;1;0;0;3;;;11894;416791;0;0;0;6;2023,94348;17774,21996;NonInvaded;NonInvaded_PeriUrban
25/06/2022;Balma;PeriUrban;Sant_Agusti;Mur_Ext_2;Podarcis;8:53;Point Count;38,94108204;1,300495027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;11894;416791;0;0;0;2;2023,94348;17774,21996;NonInvaded;NonInvaded_PeriUrban
12/07/2022;Jordi;PeriUrban;Sant_Agusti;Mur_Ext_2;Podarcis;11:09;Point Count;38,94108204;1,300495027;1;0;1;0;0;0;0;0;0;0;1;0;0;1;;Sunny;11894;416791;0;0;0;4;2023,94348;17774,21996;NonInvaded;NonInvaded_PeriUrban
18/06/2022;Balma;PeriUrban;Sant_Agusti;Mur_Ext_3;Podarcis;13:44;Point Count;38,9378676;1,289799464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;11894;416791;0;0;0;2;2023,86316;18890,45763;NonInvaded;NonInvaded_PeriUrban
25/06/2022;Balma;PeriUrban;Sant_Agusti;Mur_Ext_3;Podarcis;8:28;Point Count;38,9378676;1,289799464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;11894;416791;0;0;0;2;2023,86316;18890,45763;NonInvaded;NonInvaded_PeriUrban
12/07/2022;Jordi;PeriUrban;Sant_Agusti;Mur_Ext_3;Podarcis;11:30;Point Count;38,9378676;1,289799464;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;Sunny;11894;416791;0;0;0;3;2023,86316;18890,45763;NonInvaded;NonInvaded_PeriUrban
18/06/2022;Balma;PeriUrban;Sant_Agusti;Mur_Ext_4;Podarcis;15:13;Point Count;38,94203675;1,288053071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;11894;416791;0;0;0;2;2023,19812;18698,39273;NonInvaded;NonInvaded_PeriUrban
25/06/2022;Balma;PeriUrban;Sant_Agusti;Mur_Ext_4;Podarcis;8:41;Point Count;38,94203675;1,288053071;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;Sunny;11894;416791;0;0;0;3;2023,19812;18698,39273;NonInvaded;NonInvaded_PeriUrban
12/07/2022;Jordi;PeriUrban;Sant_Agusti;Mur_Ext_4;Podarcis;10:40;Point Count;38,94203675;1,288053071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Sunny;11894;416791;0;0;0;2;2023,19812;18698,39273;NonInvaded;NonInvaded_PeriUrban
12/07/2022;Jordi;Urban;Sant_Agusti;Church_Wall;Podarcis;11:02;Point Count;38,94047551;1,2938715;0;1;0;0;0;0;0;0;0;0;0;1;0;0;;Sunny;11894;2480;0;100.000.000.000.000.000;0,7083333;3;2023,37183;18332,30969;NonInvaded;NonInvaded_Urban
18/06/2022;Balma;Urban;Sant_Agusti;Church_Wall;Podarcis;14:03;Point Count;38,94047551;1,2938715;0;1;1;0;0;0;0;0;0;0;0;1;0;1;;Sunny;11894;2480;0;100.000.000.000.000.000;0,7083333;4;2023,37183;18332,30969;NonInvaded;NonInvaded_Urban
